id,customerId,merchantCode,amountDkk,timestamp,category,note
TX70059,CUST003,MC2468 ONLINE NETFLX,149.00,2025-02-25T02:31:25+02:00,Subscription,
TX72465,CUST022,MC2468 ONLINE NETFLX,79.00,2025-03-03T17:04:38+02:00,Subscription,
TX70552,CUST021,MC3791 ONLINE UNKNOWN,587.97,2025-01-02T22:52:09+02:00,Unknown,
TX70125,CUST039,MC5678 AAR ICA,1426.87,2025-03-19T10:09:57+02:00,Groceries,
TX72819,CUST017,MC1234 OSL REMA1000,372.17,2025-01-26T12:21:55+02:00,Groceries,
TX72544,CUST019,MC2468 ONLINE NETFLX,179.00,2025-02-11T00:15:00+02:00,Subscription,
TX72617,CUST023,MC4321 CPH MCDON,59.29,2025-09-04T14:24:58+02:00,FastFood,
TX70374,CUST022,MC1683 CPH UNKNOWN,364.52,2025-05-29T07:56:23+02:00,Unknown,
TX71438,CUST026,MC2468 ONLINE NETFLX,149.00,2025-08-17T09:54:52+02:00,Subscription,
TX72072,CUST001,MC2468 ONLINE NETFLX,129.00,2025-01-23T06:50:40+02:00,Subscription,
TX71518,CUST001,MC1234 OSL REMA1000,786.56,2025-09-21T18:50:26+02:00,Groceries,
TX70680,CUST007,MC4321 CPH MCDON,46.49,2025-01-11T23:13:51+02:00,FastFood,
TX90025,CUST001,MC1234 OSL REMA1000,349.90,2025-09-26T08:12:00+02:00,Groceries,
TX72115,CUST031,MC4519 AAR UNKNOWN,12.17,2025-07-21T00:48:02+02:00,Unknown,
TX71309,CUST022,MC5678 AAR ICA,320.32,2025-02-18T01:01:22+02:00,Groceries,
TX71859,CUST034,MC2468 ONLINE NETFLX,179.00,2025-08-23T23:21:29+02:00,Subscription,
TX72759,CUST026,MC1234 OSL REMA1000,322.71,2025-01-09T01:14:30+02:00,Groceries,
TX71756,CUST040,MC2468 ONLINE NETFLX,129.00,2025-04-09T09:46:16+02:00,Subscription,
TX72612,CUST038,MC5678 AAR ICA,1250.43,2025-09-21T20:31:48+02:00,Groceries,
TX72656,CUST003,MC5678 AAR ICA,1185.15,2025-04-15T16:54:29+02:00,Groceries,
TX90036,  CUST009  ,MC1234 OSL REMA1000,150.00,2025-08-03T22:18:02+02:00,Groceries,
TX71900,CUST005,MC5678 AAR ICA,762.31,2025-04-06T01:40:35+02:00,Groceries,
TX70018,CUST024,MC4321 CPH MCDON,173.55,2025-07-18T01:42:08+02:00,FastFood,
TX72536,CUST033,MC5678 AAR ICA,647.05,2025-04-09T14:04:44+02:00,Groceries,
TX70671,CUST035,MC9999 OSL BMW,4200.00,2025-06-11T12:37:31+02:00,Auto,
TX71273,CUST007,MC9999 OSL BMW,1800.00,2025-05-28T03:13:13+02:00,Auto,
TX71312,CUST028,MC7777 ATM DNB,2000.00,2025-05-24T09:20:29+02:00,ATM,
TX90056,CUST004,MC1234 OSL REMA1000,0.01,2025-01-27T08:36:27+02:00,Groceries,
TX71772,CUST017,MC4321 CPH MCDON,108.20,2025-02-20T07:38:22+02:00,FastFood,
TX72562,CUST024,MC1234 OSL REMA1000,568.61,2025-02-07T15:04:22+02:00,Groceries,
TX72707,CUST008,MC1357 OSL NORDNET,9337.07,2025-06-12T01:11:55+02:00,Investment,
TX70996,CUST001,MC2468 ONLINE NETFLX,179.00,2025-05-18T13:30:53+02:00,Subscription,
TX72538,CUST017,MC1357 OSL NORDNET,4191.87,2025-08-27T20:05:58+02:00,Investment,
TX71725,CUST014,MC9999 OSL BMW,250000.00,2025-02-23T10:55:44+02:00,Auto,
TX72375,CUST021,MC1234 OSL REMA1000,776.92,2025-08-08T18:51:53+02:00,Groceries,
TX72004,CUST028,MC1234 OSL REMA1000,789.77,2025-06-01T15:24:45+02:00,Groceries,
TX70358,CUST010,MC5678 AAR ICA,863.58,2025-06-23T11:55:28+02:00,Groceries,
TX72755,CUST011,MC7777 ATM DNB,1500.00,2025-06-17T19:39:53+02:00,ATM,
TX71944,CUST029,MC9999 OSL BMW,2999.00,2025-09-16T06:38:06+02:00,Auto,
TX72795,CUST020,MC7777 ATM DNB,200.00,2025-05-17T21:33:36+02:00,ATM,
TX71552,CUST037,MC2468 ONLINE NETFLX,79.00,2025-05-26T23:59:15+02:00,Subscription,
TX70668,CUST009,MC8503 OSL UNKNOWN,183.38,2025-06-26T11:00:10+02:00,Unknown,
TX72056,CUST011,MC1357 OSL NORDNET,16384.36,2025-02-19T04:57:06+02:00,Investment,
TX71444,CUST014,MC7994 OSL UNKNOWN,786.50,2025-08-20T22:58:42+02:00,Unknown,
TX70247,CUST001,MC1234 OSL REMA1000,1487.06,2025-06-04T20:40:08+02:00,Groceries,
TX72728,CUST013,MC4321 CPH MCDON,85.43,2025-01-06T01:17:32+02:00,FastFood,
TX70273,CUST021,MC4321 CPH MCDON,102.38,2025-01-13T12:22:51+02:00,FastFood,
TX71443,CUST039,MC5678 AAR ICA,1260.20,2025-07-22T18:15:10+02:00,Groceries,
TX70887,CUST033,MC6946 OSL UNKNOWN,300.63,2025-02-14T10:50:34+02:00,Unknown,
TX70042,CUST003,MC1357 OSL NORDNET,12948.67,2025-04-17T02:48:23+02:00,Investment,
TX71246,CUST018,MC4321 CPH MCDON,199.35,2025-01-14T04:19:48+02:00,FastFood,
TX72517,CUST024,MC2468 ONLINE NETFLX,149.00,2025-06-09T21:44:50+02:00,Subscription,
TX70242,CUST007,MC4321 CPH MCDON,93.42,2025-08-05T06:54:48+02:00,FastFood,
TX70396,CUST006,MC9999 OSL BMW,2999.00,2025-04-23T18:35:36+02:00,Auto,
TX72268,CUST002,MC1234 OSL REMA1000,376.00,2025-02-28T02:40:03+02:00,Groceries,
TX70949,CUST001,MC5678 AAR ICA,1067.19,2025-07-04T08:45:15+02:00,Groceries,
TX71520,CUST019,MC7777 ATM DNB,200.00,2025-01-17T08:11:25+02:00,ATM,
TX71133,CUST024,MC5678 AAR ICA,50.17,2025-07-11T23:49:22+02:00,Groceries,
TX71932,CUST013,MC5678 AAR ICA,848.24,2025-04-15T13:45:51+02:00,Groceries,
TX70957,CUST035,MC5678 AAR ICA,659.49,2025-07-22T19:59:00+02:00,Groceries,
TX72614,CUST025,MC2468 ONLINE NETFLX,79.00,2025-08-18T04:46:49+02:00,Subscription,
TX70065,CUST006,MC2468 ONLINE NETFLX,99.00,2025-01-31T07:38:20+02:00,Subscription,
TX70704,CUST018,MC9999 OSL BMW,4200.00,2025-05-07T10:56:05+02:00,Auto,
TX71080,CUST039,MC1234 OSL REMA1000,1244.64,2025-06-29T16:57:15+02:00,Groceries,
TX71947,CUST012,MC1357 OSL NORDNET,2869.34,2025-08-27T13:37:11+02:00,Investment,
TX70180,CUST023,MC1357 OSL NORDNET,12693.39,2025-07-27T04:59:13+02:00,Investment,
TX71512,CUST023,MC1357 OSL NORDNET,15253.14,2025-04-09T03:33:41+02:00,Investment,
TX70394,CUST003,MC5678 AAR ICA,901.34,2025-04-23T03:34:57+02:00,Groceries,
TX70605,CUST012,MC4321 CPH MCDON,62.94,2025-02-03T20:40:46+02:00,FastFood,
TX72123,CUST039,MC6657 OSL UNKNOWN,362.87,2025-03-30T09:29:11+02:00,Unknown,
TX72799,CUST037,MC2468 ONLINE NETFLX,79.00,2025-08-29T15:41:55+02:00,Subscription,
TX70549,CUST028,MC4321 CPH MCDON,131.47,2025-07-14T11:02:59+02:00,FastFood,
TX70352,CUST026,MC4321 CPH MCDON,182.24,2025-05-13T06:56:22+02:00,FastFood,
TX72372,CUST015,MC4321 CPH MCDON,83.37,2025-07-14T21:36:29+02:00,FastFood,
TX72057,CUST020,MC4321 CPH MCDON,45.00,2025-08-03T03:47:13+02:00,FastFood,
TX71090,CUST033,MC5122 AAR UNKNOWN,80.65,2025-08-31T14:18:41+02:00,Unknown,
TX70750,CUST019,MC9999 OSL BMW,750.00,2025-08-24T11:52:01+02:00,Auto,
TX72377,CUST038,MC1234 OSL REMA1000,1252.81,2025-06-07T06:29:22+02:00,Groceries,
TX71341,CUST013,MC1357 OSL NORDNET,2161.40,2025-06-25T14:16:12+02:00,Investment,
TX90076,CUST024,MC1234 OSL REMA1000,0.01,2025-03-16T21:04:57+02:00,Groceries,
TX72125,CUST001,MC9999 OSL BMW,999.00,2025-01-23T09:13:00+02:00,Auto,
TX71390,CUST023,MC2468 ONLINE NETFLX,79.00,2025-01-16T22:41:28+02:00,Subscription,
TX71599,CUST016,MC1357 OSL NORDNET,4717.45,2025-05-17T02:53:42+02:00,Investment,
TX70886,CUST035,MC1357 OSL NORDNET,9268.35,2025-06-03T12:41:03+02:00,Investment,
TX70274,CUST022,MC1234 OSL REMA1000,1499.68,2025-08-12T07:04:50+02:00,Groceries,
TX72508,CUST026,MC9999 OSL BMW,250000.00,2025-02-08T05:34:30+02:00,Auto,
TX70447,CUST040,MC1357 OSL NORDNET,18510.46,2025-03-22T06:45:00+02:00,Investment,
TX72258,CUST020,MC2468 ONLINE NETFLX,99.00,2025-06-01T01:51:07+02:00,Subscription,
TX90068,CUST004,MC4321 CPH MCDON,0.00,2025-03-11T14:44:57+02:00,FastFood,
TX72845,CUST024,MC2985 AAR UNKNOWN,472.84,2025-04-21T12:00:10+02:00,Unknown,
TX72786,CUST004,MC4321 CPH MCDON,76.32,2025-09-07T07:25:17+02:00,FastFood,
TX70297,CUST040,MC7777 ATM DNB,2000.00,2025-06-19T19:49:44+02:00,ATM,
TX71981,CUST032,MC2468 ONLINE NETFLX,129.00,2025-01-29T14:20:25+02:00,Subscription,
TX70366,CUST011,MC5853 AAR UNKNOWN,520.52,2025-03-25T09:32:36+02:00,Unknown,
TX71207,CUST003,MC2086 CPH UNKNOWN,424.87,2025-02-13T01:57:03+02:00,Unknown,
TX70177,CUST023,MC9839 CPH UNKNOWN,400.88,2025-06-23T19:51:20+02:00,Unknown,
TX72254,CUST018,MC9999 OSL BMW,4200.00,2025-08-09T18:34:49+02:00,Auto,
TX72117,CUST017,MC1357 OSL NORDNET,6703.11,2025-03-17T13:52:46+02:00,Investment,
TX71441,CUST022,MC4321 CPH MCDON,126.19,2025-07-30T14:00:19+02:00,FastFood,
TX71360,CUST007,MC1357 OSL NORDNET,1541.24,2025-07-15T10:30:33+02:00,Investment,
TX70584,CUST031,MC2468 ONLINE NETFLX,149.00,2025-05-20T22:40:54+02:00,Subscription,
TX71687,CUST016,MC1357 OSL NORDNET,16743.03,2025-01-06T01:31:47+02:00,Investment,
TX71220,CUST029,MC9999 OSL BMW,1800.00,2025-01-30T14:42:22+02:00,Auto,
TX70315,CUST002,MC1357 OSL NORDNET,17478.65,2025-05-19T05:14:25+02:00,Investment,
TX72343,CUST002,MC4321 CPH MCDON,148.37,2025-05-31T04:53:13+02:00,FastFood,
TX71963,CUST021,MC1234 OSL REMA1000,1221.48,2025-01-24T09:29:11+02:00,Groceries,
TX72144,CUST022,MC5678 AAR ICA,986.67,2025-02-11T21:25:12+02:00,Groceries,
TX70855,CUST026,MC7777 ATM DNB,1000.00,2025-08-10T09:44:13+02:00,ATM,
TX90050,CUST027,MC1234 OSL REMA1000,300.00,2025-03-27T10:40:47+02:00,FastFood,
TX72344,CUST017,MC1234 OSL REMA1000,360.83,2025-05-04T09:07:58+02:00,Groceries,
TX72483,CUST003,MC2468 ONLINE NETFLX,149.00,2025-02-19T20:03:00+02:00,Subscription,
TX72319,CUST030,MC8842 OSL UNKNOWN,550.91,2025-05-07T13:46:12+02:00,Unknown,
TX71731,CUST025,MC2468 ONLINE NETFLX,149.00,2025-08-27T11:21:19+02:00,Subscription,
TX71923,CUST014,MC4321 CPH MCDON,181.38,2025-03-26T08:04:37+02:00,FastFood,
TX90043,CUST040,MC1234 OSL REMA1000,300.00,2025-01-09T04:56:12+02:00,FastFood,
TX71717,CUST001,MC2468 ONLINE NETFLX,129.00,2025-05-19T18:02:37+02:00,Subscription,
TX72010,CUST018,MC2468 ONLINE NETFLX,129.00,2025-05-16T06:15:16+02:00,Subscription,
TX72054,CUST005,MC7777 ATM DNB,500.00,2025-08-23T23:03:53+02:00,ATM,
TX70663,CUST027,MC5678 AAR ICA,583.56,2025-09-15T04:42:46+02:00,Groceries,
TX71505,CUST023,MC9999 OSL BMW,1800.00,2025-07-05T22:40:22+02:00,Auto,
TX71230,CUST006,MC4321 CPH MCDON,186.09,2025-07-19T09:07:11+02:00,FastFood,
TX72664,CUST016,MC1357 OSL NORDNET,16404.10,2025-04-11T11:55:37+02:00,Investment,
TX71990,CUST037,MC1357 OSL NORDNET,17008.44,2025-01-10T12:49:14+02:00,Investment,
TX71603,CUST024,MC7777 ATM DNB,500.00,2025-05-14T17:01:48+02:00,ATM,
TX70523,CUST028,MC7777 ATM DNB,200.00,2025-09-22T20:10:31+02:00,ATM,
TX72878,CUST009,MC4321 CPH MCDON,137.84,2025-03-22T10:44:02+02:00,FastFood,
TX71137,CUST020,MC4321 CPH MCDON,46.05,2025-04-24T16:35:54+02:00,FastFood,
TX72597,CUST031,MC7777 ATM DNB,200.00,2025-02-21T14:31:05+02:00,ATM,
TX71155,CUST004,MC1357 OSL NORDNET,5506.27,2025-09-08T03:35:16+02:00,Investment,
TX70420,CUST028,MC7777 ATM DNB,1500.00,2025-05-02T13:20:47+02:00,ATM,
TX90107,CUST014,MC2468 ONLINE NETFLX,129.00,2025-12-01T06:00:00+02:00,Subscription,
TX71471,CUST022,MC1357 OSL NORDNET,1243.86,2025-05-21T20:26:38+02:00,Investment,
TX70950,CUST004,MC4321 CPH MCDON,73.88,2025-08-09T01:53:07+02:00,FastFood,
TX72748,CUST020,MC4321 CPH MCDON,130.05,2025-07-08T16:16:51+02:00,FastFood,
TX72590,CUST038,MC1234 OSL REMA1000,1225.99,2025-09-09T23:14:50+02:00,Groceries,
TX72581,CUST024,MC4321 CPH MCDON,137.42,2025-07-26T07:39:36+02:00,FastFood,
TX71276,CUST015,MC1357 OSL NORDNET,13926.03,2025-02-20T09:54:26+02:00,Investment,
TX71875,CUST014,MC7777 ATM DNB,1000.00,2025-09-02T02:43:48+02:00,ATM,
TX72690,CUST026,MC7777 ATM DNB,2000.00,2025-09-09T17:00:48+02:00,ATM,
TX72389,CUST034,MC2468 ONLINE NETFLX,79.00,2025-07-16T04:13:46+02:00,Subscription,
TX72630,CUST023,MC1357 OSL NORDNET,1095.68,2025-03-01T16:51:27+02:00,Investment,
TX72732,CUST035,MC1234 OSL REMA1000,170.65,2025-01-10T08:04:03+02:00,Groceries,
TX71355,CUST003,MC1357 OSL NORDNET,11538.73,2025-06-15T21:59:36+02:00,Investment,
TX71609,CUST038,MC9999 OSL BMW,4200.00,2025-01-07T18:34:34+02:00,Auto,
TX72832,CUST040,MC4321 CPH MCDON,76.49,2025-06-08T05:07:54+02:00,FastFood,
TX72323,CUST040,MC3331 ONLINE UNKNOWN,487.35,2025-04-10T18:10:39+02:00,Unknown,
TX71583,CUST010,MC2468 ONLINE NETFLX,79.00,2025-01-12T23:31:39+02:00,Subscription,
TX70277,CUST001,MC4321 CPH MCDON,54.64,2025-06-12T21:04:56+02:00,FastFood,
TX90035,CUST003,MC3884 AAR UNKNOWN,340.10,2025-06-18T15:35:47+02:00,Unknown,
TX71688,CUST014,MC9999 OSL BMW,1800.00,2025-01-23T23:45:04+02:00,Auto,
TX72302,CUST003,MC7777 ATM DNB,1000.00,2025-03-30T04:51:34+02:00,ATM,
TX72350,CUST037,MC1234 OSL REMA1000,593.90,2025-07-05T05:46:50+02:00,Groceries,
TX70036,CUST014,MC1234 OSL REMA1000,603.24,2025-04-08T19:37:16+02:00,Groceries,
TX71840,CUST020,MC1357 OSL NORDNET,4104.14,2025-06-08T13:53:37+02:00,Investment,
TX71458,CUST038,MC4321 CPH MCDON,154.37,2025-07-11T11:36:29+02:00,FastFood,
TX70977,CUST037,MC5196 ONLINE UNKNOWN,38.99,2025-03-03T06:04:43+02:00,Unknown,
TX72670,CUST022,MC1234 OSL REMA1000,993.43,2025-05-18T19:19:42+02:00,Groceries,
TX71635,CUST016,MC9999 OSL BMW,250000.00,2025-01-27T10:48:43+02:00,Auto,
TX70384,CUST006,MC1357 OSL NORDNET,13663.19,2025-01-26T09:22:03+02:00,Investment,
TX70392,CUST009,MC1357 OSL NORDNET,8184.69,2025-09-04T01:22:31+02:00,Investment,
TX70141,CUST035,MC1234 OSL REMA1000,390.81,2025-09-09T01:06:40+02:00,Groceries,
TX71791,CUST036,MC1234 OSL REMA1000,544.82,2025-09-24T20:52:58+02:00,Groceries,
TX71475,CUST032,MC9999 OSL BMW,4200.00,2025-04-06T12:05:10+02:00,Auto,
TX71070,CUST013,MC1357 OSL NORDNET,564.31,2025-03-27T05:51:48+02:00,Investment,
TX70859,CUST032,MC2468 ONLINE NETFLX,179.00,2025-02-25T08:10:51+02:00,Subscription,
TX70559,CUST010,MC7777 ATM DNB,1500.00,2025-02-01T12:28:45+02:00,ATM,
TX70309,CUST019,MC1357 OSL NORDNET,16714.71,2025-04-06T11:20:42+02:00,Investment,
TX70252,CUST015,MC9766 OSL UNKNOWN,425.73,2025-07-05T19:34:43+02:00,Unknown,
TX72209,CUST005,MC1234 OSL REMA1000,571.17,2025-08-01T14:59:10+02:00,Groceries,
TX71888,CUST004,MC7777 ATM DNB,2000.00,2025-04-13T13:53:31+02:00,ATM,
TX70317,CUST034,MC4321 CPH MCDON,51.39,2025-05-27T18:39:32+02:00,FastFood,
TX70660,CUST013,MC9999 OSL BMW,999.00,2025-04-24T14:03:58+02:00,Auto,
TX72715,CUST009,MC9999 OSL BMW,999.00,2025-04-04T14:56:14+02:00,Auto,
TX70945,CUST022,MC1357 OSL NORDNET,2285.93,2025-01-17T05:05:07+02:00,Investment,
TX71315,CUST018,MC5678 AAR ICA,1370.47,2025-02-16T14:27:09+02:00,Groceries,
TX71937,CUST007,MC8772 CPH UNKNOWN,763.19,2025-04-13T04:02:14+02:00,Unknown,
TX90080,CUST019,MC1234 OSL REMA1000,0.01,2025-05-24T07:36:34+02:00,Groceries,
TX71333,CUST033,MC9999 OSL BMW,999.00,2025-09-18T18:12:07+02:00,Auto,
TX72203,CUST040,MC5678 AAR ICA,325.26,2025-02-13T08:07:26+02:00,Groceries,
TX70450,CUST009,MC1357 OSL NORDNET,13581.75,2025-03-01T03:43:38+02:00,Investment,
TX71742,CUST020,MC5678 AAR ICA,506.97,2025-01-20T22:53:04+02:00,Groceries,
TX90034,CUST021,MC7818 CPH UNKNOWN,101.25,2025-02-22T19:13:21+02:00,Unknown,
TX72149,CUST029,MC6195 AAR UNKNOWN,146.45,2025-04-12T19:21:25+02:00,Unknown,
TX70421,CUST016,MC7574 ONLINE UNKNOWN,608.36,2025-08-31T21:13:39+02:00,Unknown,
TX70102,CUST006,MC5678 AAR ICA,489.39,2025-05-19T22:09:29+02:00,Groceries,
TX71978,CUST039,MC5678 AAR ICA,1253.05,2025-04-08T02:16:37+02:00,Groceries,
TX71979,CUST034,MC7777 ATM DNB,200.00,2025-03-14T07:43:36+02:00,ATM,
TX70522,CUST024,MC7777 ATM DNB,200.00,2025-09-26T16:20:10+02:00,ATM,
TX72431,CUST030,MC2468 ONLINE NETFLX,179.00,2025-07-23T16:11:47+02:00,Subscription,
TX70153,CUST010,MC1357 OSL NORDNET,6820.64,2025-08-26T04:02:08+02:00,Investment,
TX71288,CUST029,MC9999 OSL BMW,2999.00,2025-07-15T02:12:02+02:00,Auto,
TX70749,CUST026,MC4321 CPH MCDON,50.47,2025-09-25T10:54:09+02:00,FastFood,
TX70214,CUST008,MC2468 ONLINE NETFLX,129.00,2025-03-05T05:58:26+02:00,Subscription,
TX70464,CUST037,MC8426 CPH UNKNOWN,552.45,2025-01-22T00:49:35+02:00,Unknown,
TX70876,CUST005,MC5678 AAR ICA,1418.79,2025-01-31T03:51:36+02:00,Groceries,
TX71209,CUST020,MC9999 OSL BMW,999.00,2025-02-27T23:50:04+02:00,Auto,
TX71961,CUST014,MC7777 ATM DNB,2000.00,2025-05-03T04:03:36+02:00,ATM,
TX90054,CUST006,MC6139 CPH UNKNOWN,59.00,2025-07-17T05:35:52+02:00,Unknown,
TX70480,CUST003,MC2468 ONLINE NETFLX,129.00,2025-07-26T19:32:03+02:00,Subscription,
TX71109,CUST015,MC1357 OSL NORDNET,16805.84,2025-04-28T11:50:54+02:00,Investment,
TX70221,CUST025,MC9999 OSL BMW,250000.00,2025-02-05T12:47:03+02:00,Auto,
TX70975,CUST002,MC5678 AAR ICA,250.19,2025-06-12T05:12:52+02:00,Groceries,
TX70321,CUST002,MC7777 ATM DNB,500.00,2025-03-01T07:18:38+02:00,ATM,
TX71119,CUST034,MC1234 OSL REMA1000,1003.59,2025-06-08T11:15:55+02:00,Groceries,
TX70692,CUST021,MC9999 OSL BMW,250000.00,2025-06-10T03:22:43+02:00,Auto,
TX71180,CUST004,MC6953 OSL UNKNOWN,57.90,2025-02-17T14:53:29+02:00,Unknown,
TX71210,CUST001,MC1234 OSL REMA1000,321.54,2025-05-12T05:34:12+02:00,Groceries,
TX70902,CUST022,MC2468 ONLINE NETFLX,179.00,2025-09-25T10:23:40+02:00,Subscription,
TX72463,CUST027,MC4321 CPH MCDON,174.76,2025-05-05T17:52:55+02:00,FastFood,
TX72452,CUST001,MC4321 CPH MCDON,77.91,2025-08-16T03:23:00+02:00,FastFood,
TX71037,CUST039,MC2468 ONLINE NETFLX,179.00,2025-04-30T00:21:50+02:00,Subscription,
TX72299,CUST012,MC9999 OSL BMW,4200.00,2025-03-17T02:50:41+02:00,Auto,
TX71531,CUST011,MC4321 CPH MCDON,179.63,2025-05-05T07:59:20+02:00,FastFood,
TX70841,CUST031,MC5678 AAR ICA,1270.28,2025-06-30T09:19:55+02:00,Groceries,
TX71836,CUST007,MC1357 OSL NORDNET,6488.37,2025-01-14T23:07:23+02:00,Investment,
TX70827,CUST019,MC2468 ONLINE NETFLX,129.00,2025-01-10T20:09:49+02:00,Subscription,
TX71632,CUST028,MC4321 CPH MCDON,189.42,2025-07-25T10:57:19+02:00,FastFood,
TX90023,CUST010,  MC4321 CPH MCDON  ,120.00,2025-08-14T19:10:00+02:00,FastFood,
TX70980,CUST001,MC9736 CPH UNKNOWN,390.69,2025-02-17T17:56:55+02:00,Unknown,
TX72813,CUST036,MC1234 OSL REMA1000,1242.41,2025-07-09T20:08:08+02:00,Groceries,
TX70323,CUST039,MC7777 ATM DNB,1000.00,2025-05-17T14:57:53+02:00,ATM,
TX70954,CUST033,MC2468 ONLINE NETFLX,129.00,2025-01-04T06:58:16+02:00,Subscription,
TX72210,CUST019,MC1357 OSL NORDNET,19404.88,2025-03-03T06:37:48+02:00,Investment,
TX70819,CUST030,MC5678 AAR ICA,668.01,2025-02-02T20:51:19+02:00,Groceries,
TX70976,CUST025,MC9177 OSL UNKNOWN,257.37,2025-09-24T15:01:01+02:00,Unknown,
TX70457,CUST031,MC1234 OSL REMA1000,668.70,2025-03-10T02:57:44+02:00,Groceries,
TX72086,CUST002,MC1234 OSL REMA1000,1462.85,2025-07-25T19:43:54+02:00,Groceries,
TX72300,CUST029,MC2468 ONLINE NETFLX,179.00,2025-04-30T08:51:29+02:00,Subscription,
TX70521,CUST021,MC5678 AAR ICA,186.01,2025-04-25T19:43:29+02:00,Groceries,
TX70989,CUST006,MC5678 AAR ICA,568.99,2025-06-24T08:56:16+02:00,Groceries,
TX72543,CUST015,MC1234 OSL REMA1000,936.65,2025-05-24T09:04:03+02:00,Groceries,
TX71140,CUST020,MC1234 OSL REMA1000,549.45,2025-06-24T06:01:08+02:00,Groceries,
TX71563,CUST009,MC7777 ATM DNB,200.00,2025-08-26T21:31:25+02:00,ATM,
TX70462,CUST021,MC8870 CPH UNKNOWN,278.30,2025-05-21T06:58:29+02:00,Unknown,
TX72599,CUST035,MC2468 ONLINE NETFLX,179.00,2025-04-23T00:35:37+02:00,Subscription,
TX71873,CUST010,MC1234 OSL REMA1000,775.33,2025-05-11T10:57:47+02:00,Groceries,
TX72502,CUST025,MC9999 OSL BMW,250000.00,2025-01-29T08:33:24+02:00,Auto,
TX71820,CUST028,MC5678 AAR ICA,416.84,2025-07-25T09:45:45+02:00,Groceries,
TX71501,CUST011,MC1234 OSL REMA1000,1230.33,2025-04-28T05:22:27+02:00,Groceries,
TX71930,CUST023,MC7777 ATM DNB,2000.00,2025-01-24T11:27:59+02:00,ATM,
TX70345,CUST006,MC2468 ONLINE NETFLX,79.00,2025-03-17T08:56:46+02:00,Subscription,
TX70103,CUST020,MC1234 OSL REMA1000,746.10,2025-09-06T15:42:30+02:00,Groceries,
TX71837,CUST032,MC7777 ATM DNB,200.00,2025-07-16T18:20:02+02:00,ATM,
TX72368,CUST022,MC9999 OSL BMW,4200.00,2025-09-12T01:52:41+02:00,Auto,
TX72593,CUST012,MC9999 OSL BMW,1800.00,2025-08-12T04:31:26+02:00,Auto,
TX71369,CUST015,MC9999 OSL BMW,1800.00,2025-04-26T05:33:22+02:00,Auto,
TX70047,CUST019,MC1234 OSL REMA1000,1480.19,2025-01-24T06:23:41+02:00,Groceries,
TX90049,  CUST039  ,MC1234 OSL REMA1000,150.00,2025-03-31T10:59:16+02:00,Groceries,
TX71677,CUST032,MC1357 OSL NORDNET,10286.03,2025-08-23T19:16:37+02:00,Investment,
TX90057,CUST015,MC2468 ONLINE NETFLX,129.00,2025-12-01T06:00:00+02:00,Subscription,
TX72188,CUST026,MC1234 OSL REMA1000,579.46,2025-01-26T09:42:23+02:00,Groceries,
TX70776,CUST027,MC6598 CPH UNKNOWN,382.81,2025-05-14T05:14:57+02:00,Unknown,
TX72310,CUST038,MC9999 OSL BMW,750.00,2025-06-19T16:15:54+02:00,Auto,
TX71589,CUST032,MC7777 ATM DNB,1000.00,2025-09-01T18:12:15+02:00,ATM,
TX70255,CUST032,MC1357 OSL NORDNET,13807.52,2025-04-08T02:59:25+02:00,Investment,
TX70931,CUST002,MC4321 CPH MCDON,156.61,2025-08-05T13:39:02+02:00,FastFood,
TX72334,CUST033,MC9999 OSL BMW,999.00,2025-02-04T17:16:39+02:00,Auto,
TX71735,CUST015,MC1234 OSL REMA1000,979.01,2025-02-12T01:20:41+02:00,Groceries,
TX71649,CUST037,MC1357 OSL NORDNET,794.65,2025-07-05T17:08:06+02:00,Investment,
TX70098,CUST028,MC1357 OSL NORDNET,2328.83,2025-03-20T19:36:46+02:00,Investment,
TX72257,CUST039,MC7777 ATM DNB,1000.00,2025-06-01T12:21:07+02:00,ATM,
TX71366,CUST035,MC1234 OSL REMA1000,653.13,2025-06-11T10:04:05+02:00,Groceries,
TX70114,CUST024,MC1357 OSL NORDNET,11454.81,2025-06-25T10:23:53+02:00,Investment,
TX71718,CUST031,MC2468 ONLINE NETFLX,99.00,2025-05-08T03:49:02+02:00,Subscription,
TX72684,CUST007,MC2468 ONLINE NETFLX,99.00,2025-02-08T09:19:08+02:00,Subscription,
TX70987,CUST004,MC5678 AAR ICA,775.37,2025-06-15T09:15:55+02:00,Groceries,
TX71610,CUST033,MC9999 OSL BMW,999.00,2025-06-17T00:06:58+02:00,Auto,
TX72196,CUST035,MC4321 CPH MCDON,108.65,2025-03-08T21:58:23+02:00,FastFood,
TX72820,CUST010,MC2468 ONLINE NETFLX,179.00,2025-05-02T08:13:47+02:00,Subscription,
TX72069,CUST002,MC8749 OSL UNKNOWN,460.01,2025-05-07T16:31:12+02:00,Unknown,
TX72526,CUST010,MC9999 OSL BMW,750.00,2025-08-14T17:18:25+02:00,Auto,
TX71901,CUST015,MC4321 CPH MCDON,83.44,2025-04-03T16:30:43+02:00,FastFood,
TX70531,CUST020,MC9897 CPH UNKNOWN,210.75,2025-07-24T13:03:33+02:00,Unknown,
TX70005,CUST014,MC4321 CPH MCDON,170.31,2025-06-11T04:09:32+02:00,FastFood,
TX72514,CUST013,MC4321 CPH MCDON,152.52,2025-01-02T05:32:00+02:00,FastFood,
